,screenName,text,favorited,favoriteCount,replyToSN,Tweet Datetime,truncated,replyToSID,id.x,replyToUID,statusSource,retweetCount,isRetweet,retweeted,longitude,latitude,description,statusesCount,followersCount,favoritesCount,friendsCount,url,name,created.y,protected,verified,location,lang,id.y,listedCount,followRequestSent,profileImageUrl,,Gender
749,ibhoomika15,"You may lost the match,but you have won billion hearts <U+2764><U+FE0F>
Beauty of this game!

Hope RR will bounce back<U+0001F497>
#HallaBol… https://t.co/GG5dMlclvn",FALSE,2,NA,12-04-2021 18:57,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,CHOOSE PEOPLE WHO CHOOSE YOU.<U+0001F4A5>,307,37,683,40,NA,Bhoomika Gupta,29-04-2020 09:21,FALSE,FALSE,Punjab,NA,1.25543E+18,0,FALSE,http://pbs.twimg.com/profile_images/1359187216065458176/bLQyjtf4_normal.jpg,,
750,ICCLive_Score,Match 4. It's all over! Punjab Kings won by 4 runs  #RRvPBKS #VIVOIPL #Ipl2021,FALSE,0,NA,12-04-2021 18:52,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"The Official twitter account of Sardar Faizan Khanzada, Kashmiri Cricketer, gamer, car & bike lover #saggitarious<U+0001F382>
#PTI Additional General Secretary M.C Kahuta",21962,21772,783,178,https://t.co/exdhj10Gd2,IPL 2021 Live VIVOIPL #IPL2021,17-04-2013 04:14,FALSE,FALSE,Punjab,NA,1358515320,32,FALSE,http://pbs.twimg.com/profile_images/1369563215680729088/w7sGweV6_normal.jpg,,
751,ichiragShAh,Wankhede Stadium never fails to give the nail biting finishes like this<U+0001F525> what a game<U+26A1><U+FE0F><U+26A1><U+FE0F> Cricket at its best<U+270C><U+FE0F> #RRvPBKS #IPL2021,FALSE,1,NA,12-04-2021 19:32,FALSE,NA,1.38169E+18,NA,Twitter for iPhone,0,FALSE,FALSE,NA,NA,vibes don’t lie<U+0001F4AB>,838,51,1936,376,NA,Chirag Shah,26-08-2010 13:16,FALSE,FALSE,Punjab,NA,183224231,1,FALSE,http://pbs.twimg.com/profile_images/1084544658640986114/NhrJcT_h_normal.jpg,,
752,ico90clast,"Special commiserations to Arshdeep and Chetan

Great bowling you guys, keep working hard. I hope to see you play fo… https://t.co/UBXSYHT5eY",FALSE,1,NA,12-04-2021 18:50,TRUE,NA,1.38168E+18,NA,Twitter Web App,0,FALSE,FALSE,NA,NA,"A explorer of sorts
 
Tech, photography, travel and gaming (Series S). A research scholar at IIT Kanpur. Ex- CRISIL
#IsYoursGold 
#COYG #RCB #BleedBlue",39582,746,4323,1126,https://t.co/9w9USohmDK,Shakti Chaturvedi,03-05-2009 10:24,FALSE,FALSE,Andhra Pradesh,NA,37397439,15,FALSE,http://pbs.twimg.com/profile_images/1377327670262779915/50YSvu8e_normal.jpg,,
753,IExpressSports,"On nine out of 10 occasions, Sanju Samson would have backed himself to deposit Arshdeep Singh over the long-off bou… https://t.co/lo2cwo2mgT",FALSE,28,NA,12-04-2021 19:47,TRUE,NA,1.3817E+18,NA,Twitter Web App,4,FALSE,FALSE,NA,NA,Sports news from @IndianExpress.,170005,84556,57,386,https://t.co/jLYiLkvkuP,Express Sports,13-08-2013 04:44,FALSE,TRUE,Andhra Pradesh,NA,1666804076,493,FALSE,http://pbs.twimg.com/profile_images/1064747434004250624/RkFmAKCN_normal.jpg,,
754,IExpressSports,"Sanju Samson’s century in vain as Rajasthan Royals trip at finish line. Go down by 4 runs to Punjab Kings

reports… https://t.co/Z2ofDxn7I0",FALSE,19,NA,12-04-2021 20:06,TRUE,NA,1.3817E+18,NA,Twitter Web App,1,FALSE,FALSE,NA,NA,Sports news from @IndianExpress.,170005,84556,57,386,https://t.co/jLYiLkvkuP,Express Sports,13-08-2013 04:44,FALSE,TRUE,Andhra Pradesh,NA,1666804076,493,FALSE,http://pbs.twimg.com/profile_images/1064747434004250624/RkFmAKCN_normal.jpg,,
755,iFanshab,"When Morris was denied single by Samson
#RRvsPBKS #IPL2021 https://t.co/iTnFdGdGsj",FALSE,1,NA,12-04-2021 19:34,FALSE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"“To find yourself, think about yourself” - Socrates
Just a lost star ranting about life<U+0001F680>",915,59,4696,198,https://t.co/qibBC2OSuj,Zaid <U+0001F5E8><U+FE0F>,22-05-2019 13:38,FALSE,FALSE,Andhra Pradesh,NA,1.13119E+18,0,FALSE,http://pbs.twimg.com/profile_images/1348894156995743744/Yqn4fpsE_normal.jpg,,
756,iHimanshu_71,"@ViCustomerCare @DisneyplusHSVIP 3 singles 

#FanOfTheMatch
#IPL2021 #RRvsPBKS 
@ViCustomerCare

Join -
@jainrai3… https://t.co/YWyKoZhuyh",FALSE,0,ViCustomerCare,12-04-2021 18:46,TRUE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,Enjoy Life | Gadgets Lover | Foodie,17205,89,9366,1294,NA,Himanshu Bhardwaj,18-06-2019 08:18,FALSE,FALSE,Andhra Pradesh,NA,1.1409E+18,0,FALSE,http://pbs.twimg.com/profile_images/1297066616996257795/OnYeC-JN_normal.jpg,,
757,iishan07,"Sanju Samson  deserved the win and I deserve a girlfriend sometimes life is cruel man <U+0001F623>

#IPL2021 #IPL #SanjuSamson #tweetme #Trending",FALSE,5,NA,12-04-2021 19:18,FALSE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"since 2000<U+0001F446>

enjoying life or option Kya hai <U+0001F64C>

memes   <U+0001F60D>are   life  

then   keep    following  Plzz <U+0001F64F> 
                          <U+0001F51D>  <U+0001F51B> <U+0001F51C>   <U+23F0>",119,33,201,20,NA,ishan__says,13-08-2019 15:03,FALSE,FALSE,Andhra Pradesh,NA,1.16129E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381688760472006656/OsqWAlA8_normal.jpg,,
758,iishita20,Brilliant performance champ @IamSanjuSamson!! Take a bow<U+0001F64C>! 119 off 63 balls #RR. Awesome innings &amp; Big congratulati… https://t.co/aLls1xghqG,FALSE,2,NA,12-04-2021 20:48,TRUE,NA,1.38171E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,<U+0001D4C1><U+0001D4B6><U+0001D4B9><U+0001D4CE> <U+0001D4BE><U+0001D4C3> <U+0001D4C9><U+0001D4BD><U+0001D452> <U+0001D4B8><U+0001D4BE><U+0001D4C9><U+0001D4CE> <U+0001D45C><U+0001D4BB> <U+0001D4BF><U+0001D45C><U+0001D4CE>- <U+0001F4AB> <U+0001D435><U+0001D4C1><U+0001D45C><U+0001D454><U+0001D454><U+0001D452><U+0001D4C7> | <U+0001D49C><U+0001D4C5><U+0001D4BD><U+0001D45C><U+0001D4C7><U+0001D4BE><U+0001D4C8><U+0001D4C9> |<U+0001D4AB><U+0001D4BD><U+0001D45C><U+0001D4C9><U+0001D45C><U+0001D454><U+0001D4C7><U+0001D4B6><U+0001D4C5><U+0001D4BD><U+0001D452><U+0001D4C7>.,1389,27,1233,126,https://t.co/TpgGfEBvas,<U+0001D43C><U+0001D4C8><U+0001D4BD><U+0001D4BE><U+0001D4C9><U+0001D4B6> <U+0001D49F><U+0001D4B6><U+0001D4C8>,21-04-2019 06:19,FALSE,FALSE,Andhra Pradesh,NA,1.11985E+18,0,FALSE,http://pbs.twimg.com/profile_images/1346079842328985600/IyWRyJX-_normal.jpg,,
759,iishita20,@realpreityzinta @klrahul11 @iamdeepakhooda @PunjabKingsIPL #IPL2021 #RRvPBKS @realpreityzinta  ma'am u are our luc… https://t.co/Ub9MRPPg1E,FALSE,0,realpreityzinta,12-04-2021 20:38,TRUE,1.38169E+18,1.38171E+18,86254626,Twitter for Android,0,FALSE,FALSE,NA,NA,<U+0001D4C1><U+0001D4B6><U+0001D4B9><U+0001D4CE> <U+0001D4BE><U+0001D4C3> <U+0001D4C9><U+0001D4BD><U+0001D452> <U+0001D4B8><U+0001D4BE><U+0001D4C9><U+0001D4CE> <U+0001D45C><U+0001D4BB> <U+0001D4BF><U+0001D45C><U+0001D4CE>- <U+0001F4AB> <U+0001D435><U+0001D4C1><U+0001D45C><U+0001D454><U+0001D454><U+0001D452><U+0001D4C7> | <U+0001D49C><U+0001D4C5><U+0001D4BD><U+0001D45C><U+0001D4C7><U+0001D4BE><U+0001D4C8><U+0001D4C9> |<U+0001D4AB><U+0001D4BD><U+0001D45C><U+0001D4C9><U+0001D45C><U+0001D454><U+0001D4C7><U+0001D4B6><U+0001D4C5><U+0001D4BD><U+0001D452><U+0001D4C7>.,1389,27,1233,126,https://t.co/TpgGfEBvas,<U+0001D43C><U+0001D4C8><U+0001D4BD><U+0001D4BE><U+0001D4C9><U+0001D4B6> <U+0001D49F><U+0001D4B6><U+0001D4C8>,21-04-2019 06:19,FALSE,FALSE,Andhra Pradesh,NA,1.11985E+18,0,FALSE,http://pbs.twimg.com/profile_images/1346079842328985600/IyWRyJX-_normal.jpg,,
760,Im_anshsharma,"When Samson was given leg before, it was a run
A run there and a run on the second last ball

2 to get off the last… https://t.co/ylzOqoEKVG",FALSE,4,NA,12-04-2021 19:44,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,Digital Content Creator at @Emerging_93 || Journalism student <U+0001F393> || Cricket is life <U+0001F3CF> || MS Dhoni <U+0001F49B> || Kane Williamson <U+2764><U+FE0F> || Delhi Capitals <U+0001F499>,1687,135,4867,98,https://t.co/MluX6c33mM,Ansh Sharma,28-05-2020 12:37,FALSE,FALSE,Andhra Pradesh,NA,1.26599E+18,0,FALSE,http://pbs.twimg.com/profile_images/1378073085358735362/cal4vzMi_normal.jpg,,
761,imagines25,"Talent meets the opportunity..
#IPL2021 what a match
#RRvsPBKS
 @IamSanjuSamson well played..<U+2764><U+FE0F>",FALSE,0,NA,12-04-2021 19:00,FALSE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,#RKVian #CSK #MSD,34778,202,22902,273,NA,Sk25,27-10-2020 13:03,FALSE,FALSE,Andhra Pradesh,NA,1.32107E+18,0,FALSE,http://pbs.twimg.com/profile_images/1381161441667911681/5CeGqsrI_normal.jpg,,
762,imaishu_,"Btw that's exactly how you pace a knock while chasing a target that huge. Almost got thru. Amazing, superb and ever… https://t.co/ivj7PQn4hx",FALSE,14,NA,12-04-2021 18:53,TRUE,NA,1.38168E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"Full-time fangirl, part-time cricket writer. Globe trotting with my favourite sport. Proud Indian.",32651,3173,9725,99,NA,Aishu Haridas,09-03-2011 12:33,FALSE,FALSE,Andhra Pradesh,NA,263121733,25,FALSE,http://pbs.twimg.com/profile_images/1380940797109886977/JTXh-jMG_normal.jpg,,
763,imanjitsingh07,"@rajasthanroyals Definitely a captain's inning... <U+0001F4AF><U+0001F4AF>
#SanjuSamson #HallaBol #IPL2021",FALSE,0,rajasthanroyals,12-04-2021 19:10,FALSE,1.38167E+18,1.38169E+18,17082958,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+092D><U+093E><U+0930><U+0924> <U+0001F1EE><U+0001F1F3>
                                                                           Proud to be an Indian <U+0001F1EE><U+0001F1F3><U+2764>  
                  @iamsrk and @msdhoni <U+0001F1EE><U+0001F1F3><U+0001F5A4>",2453,66,12514,199,NA,<U+092E><U+0902><U+091C><U+0940><U+0924> <U+0938><U+093F><U+0902><U+0939> <U+0930><U+093E><U+0920><U+094C><U+0930>,19-07-2017 01:59,FALSE,FALSE,Andhra Pradesh,NA,8.87492E+17,0,FALSE,http://pbs.twimg.com/profile_images/1294850894580740096/4fVA_-vc_normal.jpg,,
764,imanjitsingh07,"@rajasthanroyals You guys were lost the match on the 5th ball of that last over... <U+0001F494><U+0001F494>
#IPL2021 #RRvsPBKS 
#HallaBol #PunjabKings",FALSE,0,rajasthanroyals,12-04-2021 19:08,FALSE,1.38168E+18,1.38169E+18,17082958,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+092D><U+093E><U+0930><U+0924> <U+0001F1EE><U+0001F1F3>
                                                                           Proud to be an Indian <U+0001F1EE><U+0001F1F3><U+2764>  
                  @iamsrk and @msdhoni <U+0001F1EE><U+0001F1F3><U+0001F5A4>",2453,66,12514,199,NA,<U+092E><U+0902><U+091C><U+0940><U+0924> <U+0938><U+093F><U+0902><U+0939> <U+0930><U+093E><U+0920><U+094C><U+0930>,19-07-2017 01:59,FALSE,FALSE,Andhra Pradesh,NA,8.87492E+17,0,FALSE,http://pbs.twimg.com/profile_images/1294850894580740096/4fVA_-vc_normal.jpg,,
765,imanjitsingh07,"@RVCJ_FB You can't be hero everytime... <U+0001F614><U+0001F494>
#IPL2021 #RRvsPBKS",FALSE,0,RVCJ_FB,12-04-2021 19:02,FALSE,1.38168E+18,1.38168E+18,2835317718,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+092D><U+093E><U+0930><U+0924> <U+0001F1EE><U+0001F1F3>
                                                                           Proud to be an Indian <U+0001F1EE><U+0001F1F3><U+2764>  
                  @iamsrk and @msdhoni <U+0001F1EE><U+0001F1F3><U+0001F5A4>",2453,66,12514,199,NA,<U+092E><U+0902><U+091C><U+0940><U+0924> <U+0938><U+093F><U+0902><U+0939> <U+0930><U+093E><U+0920><U+094C><U+0930>,19-07-2017 01:59,FALSE,FALSE,Andhra Pradesh,NA,8.87492E+17,0,FALSE,http://pbs.twimg.com/profile_images/1294850894580740096/4fVA_-vc_normal.jpg,,
766,ImArpit28,"@ViCustomerCare @DisneyplusHSVIP Answer16) 'Chetan Sakaria' took 3 wickets for Rajasthan in this match. <U+2764><U+FE0F><U+0001F60E><U+0001F4AA>

Thank… https://t.co/1s8DWZPZem",FALSE,1,ViCustomerCare,12-04-2021 18:40,TRUE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"Cricket and Contest Lover, Tech Savvy * Self Taught Sketch Artist * Die hard fan of @ImVKohli * Social Media Freak * <U+2764><U+FE0F>",47895,1165,44592,1380,https://t.co/DTsGKCBuPR,Arpit Paithankar,16-09-2013 09:15,FALSE,FALSE,Andhra Pradesh,NA,1870859726,15,FALSE,http://pbs.twimg.com/profile_images/1265352739002806272/7l-BiIe7_normal.jpg,,
767,ImArpit28,"@ViCustomerCare @DisneyplusHSVIP Answer19) 3 singles were taken in the 14th over of the 2nd inning. <U+0001F3CF><U+2764><U+FE0F><U+0001F60E>

Thank you… https://t.co/UnesPjhzI2",FALSE,1,ViCustomerCare,12-04-2021 18:44,TRUE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"Cricket and Contest Lover, Tech Savvy * Self Taught Sketch Artist * Die hard fan of @ImVKohli * Social Media Freak * <U+2764><U+FE0F>",47895,1165,44592,1380,https://t.co/DTsGKCBuPR,Arpit Paithankar,16-09-2013 09:15,FALSE,FALSE,Andhra Pradesh,NA,1870859726,15,FALSE,http://pbs.twimg.com/profile_images/1265352739002806272/7l-BiIe7_normal.jpg,,
768,imArun001,"@ViCustomerCare @DisneyplusHSVIP 8 Bowlers

Rajasthan used 8 bowlers in the 1st innings. 

Followed in all social m… https://t.co/bb5agGJ11m",FALSE,0,ViCustomerCare,12-04-2021 19:18,TRUE,1.38165E+18,1.38169E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
769,imArun001,"Here is my perfect screenshot Dear Team @TVSEurogrip 

#ContestAlert 
#TheSpecialistLeague #TVSEurogrip  #IPL2021… https://t.co/gTlx7QkdAN",FALSE,0,NA,12-04-2021 19:10,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
770,imArun001,"Riyan Parag

Riyan Parag took the second wicket of the match.

Followed in all social media platforms!… https://t.co/eIPmMv83kD",FALSE,0,NA,12-04-2021 19:19,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
771,imArun001,"Chetan Sakariya

Chetan Sakariya took 3 wickets for Rajasthan in this match. 

Followed in all social media platfor… https://t.co/3hNC3bDiu6",FALSE,0,NA,12-04-2021 19:23,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
772,imArun001,"54 Balls 

Rajasthan skipper scored his century in Fifty Four balls.

Followed in all social media platforms!… https://t.co/Sg4VlYNznU",FALSE,0,NA,12-04-2021 19:22,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
773,imArun001,"@ViCustomerCare @DisneyplusHSVIP Riyan Parag

Riyan Parag took the second wicket of the match.

Followed in all soc… https://t.co/3fGRgjkQyE",FALSE,0,ViCustomerCare,12-04-2021 19:19,TRUE,1.38165E+18,1.38169E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
774,imArun001,"Mohammad Shami 

Mohammad Shami took the catch of Stokesy. 

Followed in all social media platforms!… https://t.co/VwlefxISDC",FALSE,0,NA,12-04-2021 19:21,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
775,imArun001,"@ViCustomerCare @DisneyplusHSVIP Mohammad Shami 

Mohammad Shami took the catch of Stokesy. 

Followed in all socia… https://t.co/Sylz5vxPCg",FALSE,0,ViCustomerCare,12-04-2021 19:21,TRUE,1.38166E+18,1.38169E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
776,imArun001,"3 singles

3 singles were taken in the 14th over of the 2nd inning. 

Followed in all social media platforms!… https://t.co/xXRGuDjQTc",FALSE,0,NA,12-04-2021 19:25,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
777,imArun001,"@ViCustomerCare @DisneyplusHSVIP 18th Over

Punjab reached 200 in the 18th over. 

Followed in all social media pla… https://t.co/w1doLKtaoe",FALSE,0,ViCustomerCare,12-04-2021 19:20,TRUE,1.38166E+18,1.38169E+18,1.28764E+18,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
778,imArun001,"8 Bowlers

Rajasthan used 8 bowlers in the 1st innings. 

Followed in all social media platforms!

#FanOfTheMatch… https://t.co/eHtEr6qybW",FALSE,0,NA,12-04-2021 19:18,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
779,imArun001,"@TVSEurogrip Here is my perfect screenshot Dear Team @TVSEurogrip 

#ContestAlert 
#TheSpecialistLeague… https://t.co/EP83Sfyn50",FALSE,0,TVSEurogrip,12-04-2021 19:10,TRUE,1.38162E+18,1.38169E+18,2992190911,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
780,imArun001,"18th Over

Punjab reached 200 in the 18th over. 

Followed in all social media platforms!

#FanOfTheMatch
#RRvPBKS… https://t.co/o1G83yFMiz",FALSE,0,NA,12-04-2021 19:20,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,"<U+0001F31F>Wahe Guru Ji<U+0001F64F>Contest freak  Cricket Lover<U+0001F31F>Love to Travel<U+0001F31F>Technology Lover #Delhi <U+0001F389>https://t.co/oSbMRrrlKX
Followed me Followed back<U+0001F4AF><U+0001F4AF>",33776,193,22971,1637,NA,Arun Narang <U+0001F1EE><U+0001F1F3>,05-04-2011 06:45,FALSE,FALSE,Andhra Pradesh,NA,277368043,2,FALSE,http://pbs.twimg.com/profile_images/1380493212444368897/G76f6xgH_normal.jpg,,
781,Imbabluroy,"@ViCustomerCare @DisneyplusHSVIP 4 - Q19 - 3 Singles.
#FanOfTheMatch #RRvPBKS  #IPL2021",FALSE,0,ViCustomerCare,12-04-2021 18:57,FALSE,1.38168E+18,1.38168E+18,1.28764E+18,Twitter Web App,0,FALSE,FALSE,NA,NA,,358,7,193,83,NA,Bablu Roy <U+0001F64F> (<U+0938><U+092D><U+0940> <U+0915><U+094B> <U+092E><U+0947><U+0930><U+093E> <U+0928><U+092E><U+0938><U+094D><U+0915><U+093E><U+0930> <U+091C><U+0940>),15-11-2014 18:28,FALSE,FALSE,Andhra Pradesh,NA,2878382902,0,FALSE,http://pbs.twimg.com/profile_images/1242400261500329985/PxT4A5XW_normal.jpg,,
782,imchoudhryankur,"Who cares about Alia, Shraddha, Priyanka, Deepika, Anushka, Katrina.... When you have Preity Zinta on Field <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D>… https://t.co/eXSSixkXt9",FALSE,0,NA,12-04-2021 19:14,TRUE,NA,1.38169E+18,NA,Twitter for Android,0,FALSE,FALSE,NA,NA,I'm THE CHANGE i want to see,1446,88,51011,1626,NA,Ankur Choudhary,12-08-2017 12:03,FALSE,FALSE,Andhra Pradesh,NA,8.96341E+17,0,FALSE,http://pbs.twimg.com/profile_images/1302769625273307136/h2t61O6M_normal.jpg,,
783,imchoudhryankur,After seeing Deepak's interaction with Harsha Bhogle... can really say that it's loss of Baroda ! Loved his ingenui… https://t.co/61xBpuUNOY,FALSE,2,NA,12-04-2021 19:13,TRUE,NA,1.38169E+18,NA,Twitter for Android,2,FALSE,FALSE,NA,NA,I'm THE CHANGE i want to see,1446,88,51011,1626,NA,Ankur Choudhary,12-08-2017 12:03,FALSE,FALSE,Andhra Pradesh,NA,8.96341E+17,0,FALSE,http://pbs.twimg.com/profile_images/1302769625273307136/h2t61O6M_normal.jpg,,
